userId,review,평점,bookId
re*****,응용해서 하기도 유익합니다.,10.0,S000001916557
se******,다 좋은데 일본식 맛국물 수프가루가 뭔지...뭐냐고요 ..,10.0,S000001916557
jo******,가볍고 간편식으로 하기 너무 좋네요,10.0,S000001916557
jo******,간편하니 책도 가벼워서 너무 좋네요,10.0,S000001916557
sp*****,재미있는책 같아서 기대거되네요요리해보여고 구매했어요,10.0,S000001916557
ic*****************,여러가지 차릴필요없이 하나만 해먹으면 돼서 좋아요,7.5,S000001916557
or**********,생각보다 다양한 덮밥이 있어요,10.0,S000001916557
gi********,한끼 해결하기 좋아요,10.0,S000001916557
qe****,사진도 너무 예쁘고 쉬워요 ㅎㅎ 우리나라에서도 재료 구하기 어렵지 않은 요리들이라 하나하나 다 해보고 싶네요.,10.0,S000001916557
nu******,메뉴준비하는데 도움됩니다,10.0,S000001916557
js****,여러 덮밥의 신세계!,10.0,S000001916557
ra*****,간단하게 먹기 좋을것 같아요,10.0,S000001916557
th*******,관심있던 책이었어요,10.0,S000001916557
ss****,도움되는책인거같아요,10.0,S000001916557
hi*******,간단하게 보기 좋아요,10.0,S000001916557
ki********,어떤종류의 덮밥들의 래시피가 있을지 기대되네요,10.0,S000001916557
jk****,간단하게 한그릇으로 끝내는 요리,7.5,S000001916557
qk*******,간편한 식단으로 추천드려요,10.0,S000001916557
wj*******,책이 자꾸 떨어지네요,7.5,S000001916557
am*******,쉽게 따라할 수 있어 좋으네요.,7.5,S000001916557
qo****,오늘은 아무래도 덮밥,10.0,S000001916557
fp*****,무료배송 채울 겸 사봤는데 좋네요사진 구경만으로 만족ㅋ,10.0,S000001916557
vi*****,일본식덮밥  레시피입니다. 뭐 그냥그냥,7.5,S000001916557
ch****************,책이 작은데 알차고 좋아요,10.0,S000001916557
du*****,완전 도움될만합니다.,10.0,S000001916557
hy******,재밌고 힐링돼서 좋았어요~,10.0,S000001916557
hj******,입맛없을때  메뉴추천용으로 좋아요,7.5,S000001916557
ye********,너어어어무 재밌고 집중이 잘되서 시간가는줄몰랐습니다,10.0,S000001916557
bi********,덮밥을 쉽게 만들 수 있어요,10.0,S000001916557
ga******,방학때 해주기 위해 주문!!!,7.5,S000001916557
ch******,"다양한 재료를 활용한 카레라이스를 만들 수 있어서, 흥미롭고 또한 도움도 되었습니다.",10.0,S000001916557
ha******,집에서 혼밥할때 편하게 혼자 먹기 좋습니다,10.0,S000001916557
ar********,"간단히 해먹을 수 있는 것들이 있는 반면, 절대 집에서 안 해 먹을 것 같은 요리들도 있어요.",7.5,S000001916557
au***,따라해보고싶어서 샀어요~~,10.0,S000001916557
yu******,간단하게 만들어 먹을 수 있어서 도움이되요,10.0,S000001916557
de******,감사합니다 잘 받았습니다,10.0,S000001916557
in*****,간단한  한끼에 도움됨,10.0,S000001916557
ji*******,"덮밥을 좋아하는데, 마침 배송비도 아낄 겸 구매. 그런데 사진이나 글씨가 눈에 잘 보이지 않아 실망.",7.5,S000001916557
ze*****,정가 440원인데 만원넘게 책정,5.0,S000001916557
yo******,열심히 따라하니 저도 요리 잘하는 사람이 되었네요~,10.0,S000001916557
fr*******,요리에 도움 되는 책이에요,10.0,S000001916557
la*****,따라하기 쉬운편이네요.,10.0,S000001916557
sw********,간단히 한 끼 해결할 때 참고합니다.,10.0,S000001916557
ag*******,간단하고 가벼워서 핸드백에 들고다니며 심심할때 읽기 좋아요,10.0,S000001916557
pl*******,맛있쬬여!!!!!!!!!!!,7.5,S000001916557
pe******,정말 맛있어 보이는 밥들이네요,10.0,S000001916557
83*****,아이들과 한그릇음식 해먹을때 도움될것같아요가격도 착하네요,10.0,S000001916557
wk*******,밥위에 안 올라가는게 없네요,10.0,S000001916557
sk****************,이거 읽고 다들 맛있응 덮밥 먹으세요,10.0,S000001916557
ma********,책 자체는 얇지만 활용도는 괜찮을 것 같아요.,10.0,S000001916557
tu***,레시피가간단하고크기가작아서편해요,10.0,S000001916557
j1****,읽기 쉽고 어렵지 않아요,10.0,S000001916557
sk*****,"얇고 작다. 특가도서들 중에서, 또는 아주 많은 요리책들 중에서, 할인율이 가장 낮지만, 활용도는 가장 높지 않을까 싶은, 아주 좋은 요리책.",7.5,S000001916557
pa**************,오늘 배송 받았습니다 꼼꼼하게 신경쓴 테가 날 정도로  포장을 참 잘해주셨더라고요 빠른 배송도 좋았고요 감사합니다 저녁에 읽어 볼 생각에 잠시 살펴보기만 했는데도 잘 만들었다 누구나 쉽게 따라할 수 있을 정도로 사진이며 레시피 설명이 잘 되었다고 생각합니다 감사합니다,10.0,S000001916557
je*****,내용이 너무 간단하게 적혀있어서 아쉬워요.,5.0,S000001916557
go*******,만족합니다 감사합니다,10.0,S000001916557
pp****,내용은 적지만 알차다,7.5,S000001916557
ka******,존재하는 덮밥레시피는 다 있는 듯ㅋㅋㅋ,10.0,S000001916557
ha********,활용하기 좋은 책입니다,10.0,S000001916557
bo********,Great recipes for everyone.  Easy to follow,10.0,S000001916557
ji*****,혼밥하기 좋은 책이요,10.0,S000001916557
ha******,과정샷이 없는 점은 다소 아쉽지만 참조하기에는 좋습니다.,10.0,S000001916557
jj******,재료가 단순하고 대부분 간편하게 만들 수 있어서 좋아요,10.0,S000001916557
hu****,따라해보고 싶네요~잘 읽었습니다ㅎ,10.0,S000001916557
ji*****,좋아요 마음에 들어요,10.0,S000001916557
ji*****,정말 강추입니다 자취생들의 필수책,10.0,S000001916557
l2****,다양한 덮밥의 세계가!!,10.0,S000001916557
ko*******,볼만합니다. 추천합니다.,10.0,S000001916557
pb****,작은책입니다. 가볍게 살펴보기 좋았어요.,10.0,S000001916557
re*****,알차면서도 간단합니다.,10.0,S000001916557
ra********,만든데 5분을 넘지 않을 정도로 아주 간단한 레시피의 정석! 넘 좋아여!,10.0,S000001916557
dk*****,간편하게 해먹는 방법이 있어서 좋아요~,10.0,S000001916557
rm***,쉽고 다양한 덮밥 레시피가 많이 나와 있습니다.,10.0,S000001916557
je****,최신 자료가 그다지 많지 않지만 아주 기본적인 내용으로 참고할 만한 것으로는 어느 정도 생각함.,7.5,S000001916557
lo*****,장바구니에 넣어 뒀는데 할인해서 급히 사봐용,10.0,S000001916557
ga****,"교보에서 책을 시작한 것이 20년이 넘었지만 이렇게 선뜻 리뷰를 먼저 쓰기는 처음입니다. 관록의 집밥 요정의 솜씨가 담긴 씀씀이가 유용할 요리책이기도 하지만 김혜경이라는 사람이 어떤 마음으로 어떻게 가족을 보살피며 살아왔는지 보여주는 작은 자서전이기도 했습니다. 정치인의 아내이자 TV에도 나온 유명인이 아니라 사랑이 넘치는 아내이자 엄마, 이웃으로서 진솔하게 살아온 누군가의 일기장을 읽는 기분이었습니다. 언젠가 기회가 된다면 다음책도 만날 수 있기를 기대합니다!",10.0,S000000597566
de********,"이재명 시장님 인스타보고 바로 예약주문 완료! 결혼한지 6개월된 맞벌이부부인데, 신랑이 세달째 새벽퇴근이라 옆에서 보기 너무 안쓰러워요..이 책 보고 고생하는 신랑 위해 맛있는 식사 차려보려구요. ^^ 신랑이 이재명시장님 왕팬이라 시장님 드시던 레시피라하면 더 좋아할듯 하네요. ^^ 기대됩니다.",10.0,S000000597566
as*****,맘이 따뜻해지는책우리가족에게 더 열심히 집밥해주고싶어지는 책,10.0,S000000597566
ca*******,재밌게 읽으면서 행복한 사진도 보고 맛있는 요리를 배웠어요.추천합니다.,10.0,S000000597566
lo********,마음이 건강하고 따뜻해지는 사랑을 짓는 요리 에세이. 레시피도 일상에서 무척 유용하고 글에서 다정함과 사랑이 듬뿍 담겨있어서 읽고 있으니 푸근해집니다.,10.0,S000000597566
in*******,이 시장님 홍보 피드보고 바로 주문하러왔어요 기대됩니다~,10.0,S000000597566
id****,정말 도움이 많이되는 유익한 책입니다. 오랫만에 완전 만족해요~♡,10.0,S000000597566
no****,밥이 익어가며 딸깍딸깍 치익~ 하며 김이 오르는 것은  사랑하는 가족을 위해 김혜경이 연주하는 음악 같아요.  가족을 위한 밥짓기는 행복한 노래같은 것일 수 있겠다는 생각이 들게하는  수필이네요.   담백하고 잔잔한 어조로 말하듯 써내려간 글을 읽다보니 푸른 풀밭에 잠시 쉬는 듯 마음도 편해지네요.  좀 더 진심을 다해 가족의 식사를 준비해야겠다는 반성을 하게 됩니다.  가족을 사랑하는 법을 생각해 보게하는 좋은 책입니다.,10.0,S000000597566
th*******,삼식이 먹여살리는거보고 따라해볼라고 주문했어요.,10.0,S000000597566
cc***,고기 좋아하는 남편을 위해 고기반찬을 맛있게 해주고도 싶은 마음도 들고.. 또 고기를 너무 많이 먹으니.. 채소반찬을 맛있게 해주고도 싶은 마음도 들고.. 하지만 맞벌이를 하나보니 평일에는 도저히 몸이 힘들고.. 주말만이라도 따뜻한 밥한끼 챙겨주고 싶은데 이왕이면 이쁘게 이왕이면 맛있게 해주고싶은 마음으로 책을 주문합니다. 시장님 부부처럼 알콩달콩 살고싶은 마음도 함께^^,10.0,S000000597566
60*****,사악한 떡검과 판새무리가 대한민국에서 사라지는 그날까지.. 함께 밥을 지읍시다.,10.0,S000000597566
na*******,김혜경여사님 이재명대표님 사랑합니다 힘내세요♡,10.0,S000000597566
ko********,마음이 담긴 따뜻한 집밥은  사랑과 행복입니다.많이 배워서 가족들에게 더 따뜻한 집밥 해줄래요,10.0,S000000597566
kb****,추천합니다. 내용이 좋습니다,10.0,S000000597566
gi*****,우리가 책을 꼭 읽으려고 사는것은 아닙니다.저자와 가족들께 힘을 보태기위해 사기도 합니다!,10.0,S000000597566
oi*****,김혜경 여사님 직접 뵈었더랬는데 눈망울이 사슴이에요!!!너무 맑은 눈망울에 감동까지... 최고!!!,10.0,S000000597566
id****,정말 유익한 잭이예요. 도움이 많이 되었어요⚘️,10.0,S000000597566
jj*****,베스트등극 했네요. 맛난 밥 지어 먹어봅시다,10.0,S000000597566
ro******,항상 고맙습니다..,10.0,S000000597566
bl*******,이렇게 요리를 잘 하시는 줄 몰랐어요! 저도 배우게 되네요,10.0,S000000597566
so****,나경원씨 고맙네...이런 좋은 책을 추천해 줘서.....,10.0,S000000597566
dd***************,늘 응원합니다.감사합니다~~!!!!!,10.0,S000000597566
ss*****,이재명 대통령님 당선까지 함께 하겠습니다. 정의가 바로 서는 나라 기대하겠습니다!!!,10.0,S000000597566
yo*******,집 밥이 최고지요! 요리 책 좋아하는데 목차만 봐도 설레이네요! ㅎㅎ,10.0,S000000597566
mg***,예약주문 했는데 보름이상 기다려야 하네요. 집밥 잘 얻어 먹을려고 와이프한테 선물해 주려고 합니다. 기대됩니다.,10.0,S000000597566
cu*****,마음이 급해 주문을 했네요 빨리 받아 보고 싶어요 ♡안그래도 더운 여름 뭘 해 먹나 고민중에 와♡♡♡,10.0,S000000597566
ph**************,구매왼료!! 근데 요리책인가?? ㅎㅎㅎ 퐈이팅🙏,10.0,S000000597566
he*******,아직 책을 받기전이지만 무조건 봐야 할거 같아서 책을 주문 했습니다 이재명 대통령 됩니다,10.0,S000000597566
aq*******************,힘내세요 항상 진심으로 응원하고 감사합니다.,10.0,S000000597566
na***,이재명 대표님이 집밥 예찬론자라고 들었습니다. 김혜경 여사님의 음식솜씨를 엿볼수 있을것 같아서 구매하였습니다. 많이 배워서 맛있는 요리해볼까 합니다.,10.0,S000000597566
he***,따뜻함이 남는 책이네요~,10.0,S000000597566
do********,배송이 정말 빠르네요. 요리하는데 도움이 많이 되는 책같네요..,10.0,S000000597566
ms*******************,따라해보고 싶은 음식도 있고 가족들 생각하는 마음이 느껴지는 책이였어요,10.0,S000000597566
dk*******,우리 혜경여사님 사랑 듬뿍 받은 이재명 대표님(나의 대통령)이 단단하실수 밖에 없죠. 이 책은 읽을수록 너무 따수워요. 여사님이 이렇게 요리 잘하시는지 몰랐어요! 따라해 볼래요. 모두 이책 읽고 행복한 미래에 대해 꿈꾸길 바랍니다,10.0,S000000597566
ne*****,요즘 핫한 책이라서 벌 써 읽어봤고  친구한테 선물하려 2권 구입했어요 친구들도 유익하길 바래요,10.0,S000000597566
eh********,읽을수록 흐믓해집니다.,10.0,S000000597566
h8****,모든 식물은 먹을수 있는것과 없는 것으로 나뉜다. 책 일부..일반 요리책과는 다름..꼭 구입해서 보세요. 요리법 소스도 많아요. 강력추천 합니다,10.0,S000000597566
su*****,오랜 기다림 끝에 오늘 받았어요 살짝 엿봤는데 너무 정갈하고 소박한 음식들 덕분에 당장 요리하고 싶어지네요^^ 요리를 싫어하는 분들도 요리사로 만드는 책입니다!!,10.0,S000000597566
kj******,밥을 지어요 추천합니다,10.0,S000000597566
sk*******,아주 정갈한 집밥 음식을 만들 수 있는 책이에요.설명도 잘 되어 있어서 추천합니다.,10.0,S000000597566
th******,따뜻한 집밥으로 가족의 정을 느낄 수 있었어요,10.0,S000000597566
aj******,가볍기 읽기 좋아요.,7.5,S000000597566
an****,함께라면 모두 행복할거같아요,10.0,S000000597566
81*****,책 수령하자마자 배추전 만들어 먹었어요. 아이 혼자 7장 정도 먹은거 같네요. 집밥.  2년전 갑상선 수술 후 가급적이면 집밥 해주려고 노력하는데 쉽지 않은 집밥. 그래도 집밥의 힘으로! 가족들을 뒷받침해주고 싶어서 구매했습니다.,10.0,S000000597566
kh*****,집밥의 끝판왕이라고 생각합니다,10.0,S000000597566
jw******,밥을 지어요는  단순한 요리책이 아니다. 집이라는 공간에서 가족과 함께 하는 식사는 나와 가족에게 정신적 위로와 행복 가족의 소중함을 주기도 하는 삶에 있어서 중요한 매개역할을 하는 것이다!,10.0,S000000597566
